,ra,dec_x,Nobs,filter,Name,coord,Type,dec_y
1999,327.044,41.39712999999999,51,zg,11871,214810.59 +412349.8,EA,41.397166666666664
2000,327.358,43.37358,42,zg,11876,214925.86 +432225.4,M,43.37372222222222
2001,327.487,40.942239999999984,50,zg,11878,214956.84 +405631.9,M,40.94219444444444
2002,327.839,44.66391000000002,134,zg,11882,215121.44 +443950.1,M,44.663916666666665
2003,328.246,44.305369999999996,145,zg,11886,215259.13 +441819.3,EA/SD,44.30536111111111
2004,328.324,44.056360000000005,52,zg,11887,215317.67 +440323.1,LB,44.056416666666664
2005,328.32,46.820040000000006,143,zg,11888,215316.76 +464911.8,EA,46.819944444444445
2006,328.406,45.03351000000002,145,zg,11889,215337.48 +450200.3,EA,45.03341666666667
2007,328.855,48.49013,139,zg,11890,215525.24 +482924.8,EA,48.49022222222222
2008,296.755,35.82978000000001,145,zg,11894,194701.13 +354947.5,M,35.829861111111114
2009,297.175,37.60402999999998,62,zg,11895,194842.04 +373614.2,EA/SD,37.603944444444444
2010,299.327,40.04878000000002,62,zg,11898,195718.48 +400256.2,EA/SD,40.048944444444444
2011,299.327,3.5754800000000024,30,zg,2339,195718.48 +033431.9,RR,3.5755277777777774
2012,301.622,39.807600000000015,153,zg,11899,200629.39 +394827.7,EA/SD,39.807694444444444
2013,301.942,39.73245999999999,148,zg,11900,200745.99 +394357.8,EA,39.73272222222222
2014,320.652,52.437289999999976,146,zg,11907,212236.51 +522614.9,EA,52.43747222222222
2015,323.736,43.02464,52,zg,11909,213456.62 +430128.5,EA,43.02458333333333
2016,337.719,-7.7114299999999805,34,zg,1191,223052.46 -074241.3,RRAB,-7.7114722222222225
2017,323.983,40.84675000000001,53,zg,11910,213555.96 +405048.2,EB,40.846722222222226
2018,326.522,48.27951000000003,150,zg,11914,214605.33 +481646.5,E,48.279583333333335
2019,327.822,48.04515000000002,139,zg,11915,215117.39 +480242.8,EA/SD,48.04522222222222
2020,330.01,49.38737000000001,139,zg,11916,220002.37 +492314.6,EA,49.387388888888886
2021,295.453,37.99271000000001,62,zg,11918,194148.65 +375934.1,CWB,37.992805555555556
2022,295.533,38.91303999999999,55,zg,11919,194207.98 +385446.1,RRAB,38.91280555555556
2023,301.326,38.95167000000002,152,zg,11925,200518.34 +385705.5,RRAB,38.951527777777784
2024,301.326,38.37305,150,zg,12612,200518.19 +382223.6,M,38.373222222222225
2025,302.024,30.750539999999994,150,zg,11929,200805.67 +304501.9,EA/KE,30.750527777777776
2026,339.031,-1.632419999999998,36,zg,1193,223607.37 -013756.4,RRAB,-1.6323333333333334
2027,320.151,45.24478999999999,145,zg,11934,212036.27 +451441.0,SR,45.24472222222222
2028,297.324,37.80061000000001,62,zg,11938,194917.79 +374802.4,EA/SD,37.800666666666665
2029,297.324,4.268290000000002,47,zg,2559,194917.76 +041605.9,RRAB,4.268305555555555
2030,297.466,38.137910000000026,62,zg,11939,194951.86 +380817.4,EA,38.13816666666666
2031,340.243,-7.550919999999987,34,zg,1194,224058.24 -073303.6,EW,-7.551
2032,298.65,38.75238999999998,59,zg,11940,195435.94 +384509.0,M,38.7525
2033,298.65,21.16208000000002,129,zg,43143,195435.97 +210943.4,EA,21.162055555555554
2034,299.16,40.09313999999998,61,zg,11941,195638.39 +400535.8,M,40.09327777777778
2035,299.599,37.26435999999999,40,zg,11942,195823.81 +371552.2,SR,37.2645
2036,300.455,37.92171999999999,151,zg,11944,200149.22 +375518.6,EA,37.92183333333333
2037,300.455,36.123419999999996,140,zg,12021,200149.28 +360724.3,UGSS,36.123416666666664
2038,300.455,14.48475000000002,49,zg,2349,200149.13 +142905.5,M,14.48486111111111
2039,313.053,44.32392999999999,153,zg,11954,205212.80 +441926.0,*,44.323888888888895
2040,300.096,44.39974999999998,57,zg,11960,200023.03 +442359.0,M,44.39972222222222
2041,300.112,48.99381,55,zg,11961,200026.80 +485937.8,RRAB,48.993833333333335
2042,304.208,53.20685999999999,58,zg,11969,201649.97 +531224.2,UGSS,53.206722222222226
2043,335.112,2.0148299999999972,45,zg,1197,222026.93 +020053.6,NL,2.0148888888888887
2044,304.182,55.93429,51,zg,11970,201643.79 +555603.6,EA,55.93433333333333
2045,304.689,53.523450000000004,59,zg,11971,201845.43 +533124.5,L,53.523472222222225
2046,305.07,55.14910000000001,59,zg,11972,202016.91 +550857.1,M,55.14919444444445
2047,305.881,54.186989999999994,60,zg,11974,202331.41 +541113.4,L,54.18705555555555
2048,307.952,59.53366000000015,56,zg,11977,203148.47 +593201.2,EA,59.53366666666666
2049,356.653,-10.377060000000013,32,zg,1198,234636.78 -102237.6,IS,-10.37711111111111
2050,316.177,42.90640999999999,121,zg,11982,210442.41 +425423.2,M,42.906444444444446
2051,298.22,40.79324000000002,62,zg,11985,195252.71 +404735.4,RRAB,40.793166666666664
2052,299.53,35.86779000000001,148,zg,11987,195807.32 +355205.0,RRAB,35.86805555555556
2053,290.662,30.025930000000002,58,zg,11989,192238.92 +300133.6,RRC,30.026
2054,291.477,28.50430000000002,139,zg,11990,192554.55 +283016.3,RRAB,28.504527777777778
2055,292.212,31.91159999999997,59,zg,11991,192850.77 +315441.7,RRC,31.911583333333333
2056,292.754,33.78443000000001,59,zg,11992,193101.00 +334704.3,UGSS,33.784527777777775
2057,293.342,32.85625999999999,59,zg,11994,193321.97 +325122.3,RRAB,32.85619444444445
2058,293.643,31.53617999999998,53,zg,11995,193434.32 +313211.1,UGSS,31.536416666666668
2059,294.127,37.10944000000003,59,zg,11996,193630.55 +370634.5,EB/AR,37.10958333333333
2060,294.912,33.53795999999998,141,zg,12000,193938.96 +333217.3,RRAB,33.53813888888889
2061,295.485,38.50886000000003,57,zg,12002,194156.36 +383032.9,EA/SD,38.50913888888889
2062,295.7,33.57499999999999,145,zg,12003,194248.08 +333430.2,RRAB,33.57505555555556
2063,295.817,38.29313999999998,62,zg,12005,194315.98 +381736.0,EA,38.29333333333333
2064,296.413,39.514880000000005,62,zg,12007,194539.07 +393054.8,RRAB,39.51522222222222
2065,296.848,36.273530000000015,140,zg,12008,194723.46 +361624.6,EA/DM,36.2735
2066,353.948,-10.99041999999999,35,zg,1201,233547.58 -105925.2,RRAB,-10.990333333333332
2067,297.097,36.43975000000002,145,zg,12010,194823.31 +362623.9,UGSS,36.43997222222222
2068,297.547,35.83337000000003,143,zg,12014,195011.40 +355000.4,EA,35.833444444444446
2069,298.419,36.679469999999974,143,zg,12017,195340.54 +364046.2,DSCT,36.6795
2070,298.397,41.02410000000002,61,zg,12018,195335.22 +410126.6,EA,41.024055555555556
2071,298.535,36.34970000000001,144,zg,12020,195408.31 +362058.0,EA/SD,36.349444444444444
2072,300.654,36.92816999999998,148,zg,12023,200236.88 +365541.4,EA/AR,36.92816666666666
2073,302.123,38.09463000000003,153,zg,12024,200829.62 +380541.4,EB,38.094833333333334
2074,302.825,37.45953000000003,154,zg,12025,201118.06 +372734.4,EA/SD,37.45955555555556
2075,314.365,39.40728,150,zg,12027,205727.54 +392426.9,RRAB,39.40747222222222
2076,316.097,39.00014999999998,151,zg,12029,210423.22 +390000.7,RRAB,39.000194444444446
2077,316.824,32.601010000000024,57,zg,12030,210717.70 +323603.4,M,32.600944444444444
2078,317.291,31.677560000000003,57,zg,12031,210909.79 +314038.8,RRC,31.677444444444447
2079,291.58,33.703629999999976,58,zg,12045,192619.31 +334213.4,EB,33.703722222222225
2080,291.58,16.675599999999978,134,zg,30673,192619.10 +164032.2,SRA,16.675611111111113
2081,291.657,32.222419999999985,59,zg,12046,192637.70 +321321.1,EA/SD,32.22252777777778
2082,291.71,28.56123,139,zg,12047,192650.40 +283340.5,EA/SD,28.56125
2083,291.678,31.78134000000002,58,zg,12048,192642.78 +314653.3,M,31.78147222222222
2084,291.724,29.173819999999996,138,zg,12049,192653.71 +291025.9,EA,29.173861111111112
2085,291.724,32.85109,59,zg,12050,192653.86 +325104.3,EA,32.851194444444445
2086,291.724,-1.0736799999999989,27,zg,1465,192653.74 -010425.1,M,-1.0736388888888888
2087,291.836,28.556469999999994,129,zg,12053,192720.56 +283324.5,M,28.556805555555556
2088,291.777,34.22438999999999,58,zg,12055,192706.52 +341327.8,RRAB,34.22438888888889
2089,291.87,29.189529999999976,130,zg,12056,192728.90 +291122.9,M,29.189694444444445
2090,291.853,30.761319999999998,59,zg,12057,192724.74 +304541.0,M,30.761388888888888
2091,292.181,29.33716000000002,130,zg,12059,192843.55 +292013.4,EB,29.337055555555555
2092,292.154,32.98823,59,zg,12060,192837.04 +325917.8,M,32.98827777777778
2093,292.268,28.907079999999976,135,zg,12061,192904.43 +285425.9,UGZ,28.907194444444443
2094,292.299,31.187810000000017,59,zg,12062,192911.78 +311117.0,EB,31.188055555555557
2095,292.322,30.439430000000026,51,zg,12063,192917.37 +302622.2,EB/KE,30.4395
2096,292.305,33.10041999999998,59,zg,12064,192913.23 +330601.7,EB,33.10047222222222
2097,292.336,31.78065000000001,59,zg,12066,192920.75 +314651.6,EA,31.781
2098,336.432,-11.227970000000017,29,zg,1207,222543.74 -111340.5,BLLAC,-11.227916666666667
2099,292.715,32.20251999999998,59,zg,12070,193051.71 +321209.1,EB,32.20252777777778
2100,292.715,2.4624200000000016,47,zg,2510,193051.54 +022745.9,M,2.46275
2101,292.858,33.65455000000002,59,zg,12073,193125.87 +333917.3,EA/KE,33.654805555555555
2102,292.971,29.428720000000023,141,zg,12075,193153.04 +292544.8,RRC,29.429111111111112
2103,293.188,32.677169999999975,59,zg,12078,193245.17 +324038.2,EA,32.677277777777775
2104,293.329,29.360390000000002,124,zg,12080,193318.92 +292137.8,EB/SD,29.360500000000002
2105,293.432,28.308690000000023,123,zg,12082,193343.79 +281829.9,EA,28.308305555555556
2106,293.432,48.40083,58,zg,13726,193343.66 +482403.0,M,48.40083333333333
2107,293.254,46.23976999999998,58,zg,12084,193300.92 +461422.9,RRAB,46.239694444444446
2108,293.576,28.50165000000001,125,zg,12089,193418.23 +283006.4,EA,28.50177777777778
2109,293.576,42.920609999999975,58,zg,12303,193418.34 +425514.8,M,42.92077777777777
2110,293.582,31.212090000000007,44,zg,12091,193419.65 +311243.5,M,31.212083333333332
2111,293.648,29.107570000000006,132,zg,12092,193435.49 +290627.5,EA/SD,29.10763888888889
2112,293.773,30.573230000000006,50,zg,12095,193505.62 +303423.8,UG,30.57327777777778
2113,293.737,34.64552000000001,59,zg,12096,193456.97 +343844.1,EW/KW,34.645583333333335
2114,294.394,29.934270000000005,54,zg,12106,193734.66 +295603.5,LB,29.934305555555557
2115,294.509,29.070210000000014,125,zg,12108,193802.11 +290412.8,RRAB,29.07022222222222
2116,346.002,-20.90670000000003,25,zg,1211,230400.53 -205424.3,M,-20.90675
2117,294.73,29.49984,127,zg,12113,193855.26 +292959.2,EA,29.49977777777778
2118,294.82,29.83640999999998,120,zg,12118,193916.73 +295011.2,LB,29.836444444444442
2119,294.872,30.276399999999988,129,zg,12119,193929.32 +301635.1,EW,30.276416666666666
2120,294.76,40.25589,62,zg,12120,193902.39 +401521.3,M,40.255916666666664
2121,294.9,30.544600000000003,136,zg,12121,193935.91 +303241.6,EA,30.54488888888889
2122,294.704,57.672429999999814,47,zg,12125,193848.89 +574021.4,EW/KW,57.67261111111111
2123,295.246,36.72578,145,zg,12127,194059.06 +364333.0,M,36.725833333333334
2124,295.464,31.147490000000026,128,zg,12130,194151.32 +310851.6,M,31.147666666666666
2125,295.464,40.209250000000004,52,zg,13347,194151.37 +401233.5,BY,40.20930555555556
2126,295.558,31.59362000000001,146,zg,12132,194214.02 +313537.8,EW/KW,31.593833333333333
2127,295.586,30.66524,137,zg,12133,194220.73 +303955.7,EW,30.66547222222222
2128,295.893,28.312650000000026,138,zg,12140,194334.38 +281846.1,EB,28.312805555555556
2129,295.879,32.623409999999986,150,zg,12141,194331.07 +323723.6,EA/SD,32.623222222222225
2130,295.678,55.911360000000016,61,zg,12150,194242.74 +555441.0,EA,55.91138888888889
2131,311.075,-12.800399999999993,30,zg,1216,204418.04 -124801.7,EW,-12.800472222222224
2132,296.611,32.143589999999996,149,zg,12161,194626.54 +320836.1,EW/KW,32.14336111111111
2133,296.606,36.47923,139,zg,12162,194625.46 +362846.0,M,36.47944444444445
2134,296.851,33.827329999999975,131,zg,12165,194724.14 +334938.6,M,33.82738888888889
2135,296.874,34.835319999999996,101,zg,12166,194729.72 +345007.7,M,34.83547222222222
2136,297.032,34.70170999999997,133,zg,12168,194807.72 +344207.0,M,34.70194444444445
2137,296.722,53.63753,61,zg,12170,194653.30 +533815.4,LB,53.63761111111111
2138,297.292,35.689640000000004,128,zg,12176,194909.98 +354121.5,RRAB,35.68930555555555
2139,297.291,36.65977000000002,143,zg,12178,194909.83 +363935.4,SRA,36.65983333333333
2140,297.453,35.82050000000001,134,zg,12182,194948.69 +354914.5,M,35.82069444444445
2141,297.296,52.78829000000003,56,zg,12185,194911.03 +524718.2,RR,52.78838888888889
2142,297.356,51.66503,57,zg,12187,194925.44 +513953.4,RRAB,51.664833333333334
2143,297.701,31.940300000000008,150,zg,12190,195048.32 +315624.8,RVA,31.94022222222222
2144,299.17,31.82122,150,zg,12194,195640.69 +314916.8,EA/SD,31.82133333333333
2145,299.242,33.77552999999998,150,zg,12195,195658.12 +334631.9,EA,33.775527777777775
2146,299.657,30.38901999999999,148,zg,12200,195837.67 +302320.5,EA/SD,30.389027777777777
2147,299.788,32.69544000000001,149,zg,12201,195909.06 +324143.9,DCEP,32.69552777777778
2148,299.837,33.183589999999995,149,zg,12202,195920.97 +331101.3,EB,33.18369444444444
2149,299.972,30.40571,149,zg,12204,195953.19 +302420.5,EA/DM,30.405694444444443
2150,299.868,57.45693999999996,56,zg,12207,195928.23 +572724.6,RRAB,57.456833333333336
2151,300.404,53.58376000000001,59,zg,12209,200136.86 +533501.6,E,53.58377777777778
2152,300.667,57.27400999999997,54,zg,12212,200240.14 +571626.7,UG,57.27408333333333
2153,301.423,58.04692000000018,57,zg,12214,200541.42 +580249.1,RRAB,58.04697222222222
2154,301.974,51.97541999999999,59,zg,12217,200753.78 +515831.7,EB/SD,51.97547222222222
2155,302.299,38.43526000000002,153,zg,12218,200911.76 +382607.3,EA/SD,38.435361111111106
2156,302.202,58.84855999999976,48,zg,12220,200848.39 +585055.1,S,58.84863888888889
2157,302.202,-1.0732699999999977,38,zg,2081,200848.41 -010423.7,RRAB,-1.07325
2158,305.738,52.54668999999999,59,zg,12226,202257.05 +523248.0,EA/SD,52.54666666666667
2159,306.473,53.77843999999998,60,zg,12227,202553.45 +534642.7,IS,53.778527777777775
2160,309.027,54.52840999999999,152,zg,12230,203606.37 +543142.4,UGSS,54.528444444444446
2161,311.067,53.397149999999996,154,zg,12233,204416.01 +532349.9,EA/SD,53.397194444444445
2162,314.724,44.25788999999999,108,zg,12234,205853.74 +441528.4,INT,44.257888888888886
2163,317.746,38.95368000000002,34,zg,12239,211059.06 +385713.1,UGSS,38.95363888888889
2164,319.264,44.007870000000004,49,zg,12240,211703.26 +440028.5,EA/KE,44.00791666666667
2165,319.701,41.00000999999998,48,zg,12241,211848.25 +410000.7,M,41.000194444444446
2166,320.293,40.91594000000002,51,zg,12243,212110.40 +405457.8,LB,40.91605555555555
2167,320.71,42.35608000000001,40,zg,12244,212250.47 +422122.0,E,42.35611111111111
2168,320.667,46.89878999999998,145,zg,12245,212240.17 +465356.0,RRAB,46.89888888888889
2169,321.576,42.13381999999999,53,zg,12246,212618.23 +420801.3,EB/KE,42.133694444444444
2170,322.328,42.31970999999997,40,zg,12247,212918.78 +421911.1,UGSS,42.319750000000006
2171,322.303,47.881350000000005,129,zg,12248,212912.66 +475253.1,EA/SD,47.88141666666667
2172,323.566,49.19067,141,zg,12253,213415.79 +491126.0,UGSS,49.190555555555555
2173,324.265,43.35478999999998,49,zg,12254,213703.65 +432117.4,L,43.35483333333333
2174,324.465,47.613159999999986,118,zg,12255,213751.58 +473647.3,EA,47.61313888888889
2175,325.066,47.98934000000002,148,zg,12257,214015.78 +475921.5,L,47.98930555555555
2176,325.542,46.177420000000005,148,zg,12258,214210.07 +461038.7,EA,46.177416666666666
2177,326.073,47.914449999999995,143,zg,12260,214417.53 +475451.9,UGSS,47.91441666666667
2178,326.498,44.416599999999974,139,zg,12262,214559.52 +442459.8,M,44.41661111111111
2179,327.713,47.80366000000003,120,zg,12263,215051.15 +474813.2,M,47.803666666666665
2180,328.372,44.084740000000004,52,zg,12264,215329.26 +440505.3,LB,44.084805555555555
2181,328.925,47.33355999999999,143,zg,12266,215542.00 +472001.8,E,47.33383333333334
2182,328.967,41.59634,52,zg,12267,215552.16 +413546.7,EA,41.59630555555556
2183,329.245,45.36485000000002,145,zg,12268,215658.83 +452153.6,CST,45.36488888888889
2184,353.075,-17.397539999999985,27,zg,1227,233217.97 -172350.8,RRAB,-17.397444444444442
2185,329.652,45.31192999999999,143,zg,12271,215836.51 +451843.0,LB,45.31194444444444
2186,330.502,48.05708000000003,139,zg,12272,220200.51 +480325.6,EA/SD,48.057111111111105
2187,287.655,52.22076999999999,60,zg,12273,191037.10 +521314.9,GAL,52.22080555555556
2188,288.74,46.16709999999999,57,zg,12274,191457.67 +461002.0,EA,46.16722222222222
2189,289.502,50.75496999999998,55,zg,12275,191800.41 +504517.5,RR,50.75486111111111
2190,290.18,29.541790000000017,108,zg,12276,192043.09 +293229.8,M,29.541611111111113
2191,289.756,53.42109000000003,60,zg,12277,191901.52 +532516.0,RR,53.42111111111111
2192,289.85,54.56926000000001,61,zg,12279,191923.88 +543409.2,EA,54.56922222222222
2193,289.885,53.689150000000026,60,zg,12280,191932.33 +534120.3,RR,53.68897222222222
2194,290.788,30.181360000000016,58,zg,12282,192309.15 +301053.2,RRAB,30.181444444444445
2195,290.675,52.73308999999997,57,zg,12284,192242.05 +524400.1,UGSS,52.733361111111115
2196,291.219,29.63763,138,zg,12286,192452.52 +293815.9,M,29.63775
2197,291.436,51.15878000000002,55,zg,12290,192544.57 +510931.8,M,51.158833333333334
2198,292.104,30.903179999999985,59,zg,12293,192825.07 +305411.8,RR,30.903277777777777
2199,292.394,49.29335000000001,56,zg,12294,192934.68 +491736.3,M,49.293416666666666
2200,292.916,30.159400000000012,59,zg,12295,193139.78 +300933.9,M,30.159416666666665
2201,293.16,29.59074000000001,139,zg,12296,193238.39 +293526.0,M,29.590555555555554
2202,293.684,28.69903999999998,125,zg,12301,193444.23 +284156.9,LB,28.69913888888889
2203,293.885,36.0842,58,zg,12304,193532.30 +360503.8,M,36.08438888888889
2204,294.124,29.89827999999999,53,zg,12305,193629.77 +295353.8,SR,29.89827777777778
2205,294.124,1.3387100000000007,47,zg,2529,193629.82 +012019.7,SRB,1.3388055555555556
2206,294.84,30.954240000000024,136,zg,12309,193921.68 +305714.8,RRAB,30.95411111111111
2207,296.049,28.322569999999978,138,zg,12313,194411.72 +281921.7,M,28.322694444444444
2208,296.535,43.292520000000025,61,zg,12317,194608.43 +431734.5,M,43.29291666666666
2209,310.816,-9.157929999999983,30,zg,1232,204315.75 -090928.6,RRAB,-9.157944444444444
2210,297.06,34.86696999999999,94,zg,12320,194814.48 +345201.6,UGSS,34.867111111111114
2211,297.878,31.109580000000022,150,zg,12324,195130.74 +310634.7,EA/DS,31.10963888888889
2212,298.572,42.95619000000001,61,zg,12327,195417.20 +425722.2,EA/D,42.95616666666667
2213,298.69,36.78648000000002,143,zg,12328,195445.71 +364711.3,NL,36.78647222222222
2214,310.894,-7.613239999999996,30,zg,1233,204334.66 -073647.6,LB,-7.6132222222222214
2215,299.113,39.97630999999998,47,zg,12335,195627.09 +395835.4,M,39.9765
2216,299.256,30.729889999999983,150,zg,12336,195701.42 +304348.4,EA,30.73011111111111
2217,300.983,31.26110999999997,149,zg,12339,200356.01 +311540.3,EA,31.261194444444445
2218,311.015,-3.3867400000000027,39,zg,1234,204403.69 -032312.2,RRAB,-3.386722222222222
2219,301.566,57.99322999999994,57,zg,12340,200615.90 +575936.0,EB/KE,57.99333333333333
2220,301.755,52.520819999999986,58,zg,12341,200701.17 +523114.6,SRA,52.52072222222222
2221,302.608,54.645560000000025,59,zg,12346,201025.83 +543844.0,RR,54.64555555555555
2222,303.138,54.27138999999998,59,zg,12348,201233.13 +541615.9,RR,54.27108333333333
2223,303.583,33.78604,138,zg,12349,201420.03 +334710.4,M,33.78622222222222
2224,303.431,56.367879999999985,59,zg,12350,201343.41 +562204.5,SR,56.367916666666666
2225,305.082,56.22084000000001,59,zg,12354,202019.69 +561315.8,E,56.22105555555556
2226,305.298,59.600949999999756,49,zg,12355,202111.48 +593603.5,EW,59.600972222222225
2227,311.914,0.14448000000000014,5,zg,1236,204739.40 +000840.3,UG,0.14452777777777778
2228,308.093,52.32836999999999,60,zg,12360,203222.31 +521942.0,LB,52.32833333333333
2229,311.214,34.82067000000001,53,zg,12367,204451.43 +344914.7,EA,34.820750000000004
2230,311.315,34.62521000000001,52,zg,12368,204515.54 +343730.2,EA,34.625055555555555
2231,311.745,33.01245,55,zg,12372,204658.87 +330045.0,SR,33.0125
2232,311.792,35.082260000000005,54,zg,12373,204710.18 +350456.2,EA,35.08227777777778
2233,312.272,34.530880000000025,53,zg,12375,204905.27 +343151.6,EA,34.531
2234,312.35,34.944460000000014,53,zg,12376,204923.88 +345639.9,RR,34.94441666666666
2235,312.34,34.73648000000001,53,zg,12377,204921.72 +344411.4,EA,34.7365
2236,312.464,35.46632999999997,54,zg,12378,204951.38 +352758.8,EA,35.46633333333334
2237,312.626,34.620059999999995,53,zg,12379,205030.22 +343712.6,EA,34.62016666666667
2238,313.531,41.58279000000001,150,zg,12381,205407.43 +413457.7,IN,41.58269444444445
2239,316.168,44.95494000000002,107,zg,12386,210440.29 +445717.9,RR,44.954972222222224
2240,313.483,-6.533839999999983,34,zg,1239,205356.02 -063201.6,EW,-6.533777777777778
2241,317.239,39.29200999999999,151,zg,12390,210857.32 +391731.2,EA/SD,39.292
2242,317.946,38.29368999999998,53,zg,12395,211147.02 +381737.6,CEP,38.29377777777778
2243,318.206,41.39116999999998,35,zg,12396,211249.53 +412328.6,M,41.39127777777778
2244,318.583,38.016249999999985,53,zg,12397,211419.83 +380058.7,SR,38.016305555555554
2245,319.088,39.10507999999999,44,zg,12398,211621.23 +390617.0,SR,39.10472222222222
2246,319.362,37.57965999999999,52,zg,12399,211726.88 +373446.9,RR,37.57969444444445
2247,313.556,-8.310490000000026,34,zg,1240,205413.35 -081837.6,EW,-8.310444444444444
2248,319.939,38.365960000000015,53,zg,12401,211945.32 +382157.7,E,38.36602777777778
2249,320.62,37.66202000000001,41,zg,12402,212228.70 +373943.1,RRAB,37.66197222222222
2250,320.841,46.86968,146,zg,12403,212321.77 +465211.1,S,46.86975
2251,321.203,45.01528,145,zg,12404,212448.69 +450055.1,M,45.01530555555556
2252,321.611,45.37889000000002,147,zg,12406,212626.70 +452244.4,EA,45.379
2253,321.725,46.01167999999997,146,zg,12407,212653.98 +460043.2,SR,46.012
2254,321.849,43.49656000000002,52,zg,12408,212723.83 +432947.6,E,43.49655555555556
2255,322.416,48.249909999999986,147,zg,12409,212939.83 +481459.8,EA,48.249944444444445
2256,313.659,-7.648959999999973,34,zg,1241,205438.06 -073856.5,EW,-7.6490277777777775
2257,324.101,43.47878999999998,49,zg,12410,213624.28 +432844.0,I,43.47888888888889
2258,324.401,44.46214000000002,146,zg,12411,213736.23 +442744.2,RRAB,44.46227777777778
2259,289.738,44.95670000000001,57,zg,12415,191857.04 +445724.5,SR,44.95680555555556
2260,290.514,29.33041999999999,139,zg,12416,192203.39 +291950.0,LB,29.330555555555556
2261,292.287,29.951870000000003,59,zg,12418,192908.93 +295707.6,EW,29.952111111111112
2262,292.44,28.26969000000001,138,zg,12419,192945.61 +281611.8,M,28.269944444444445
2263,292.433,40.09388999999998,60,zg,12421,192943.91 +400538.4,EA,40.094
2264,293.225,32.481649999999995,59,zg,12423,193254.02 +322854.0,EA/D,32.48166666666667
2265,294.882,30.194279999999974,117,zg,12429,193931.70 +301138.6,M,30.194055555555554
2266,294.938,33.820899999999995,143,zg,12430,193945.09 +334915.6,M,33.821000000000005
2267,295.283,32.40226000000001,134,zg,12432,194107.85 +322408.2,M,32.402277777777776
2268,295.455,31.187089999999984,137,zg,12434,194149.23 +311114.5,EB/SD,31.187361111111112
2269,295.379,40.014240000000015,61,zg,12435,194130.99 +400051.9,M,40.01441666666667
2270,295.809,29.55410999999998,121,zg,12439,194314.19 +293314.4,M,29.554000000000002
2271,315.059,0.7460900000000004,39,zg,1244,210014.12 +004446.0,UGSU,0.7461111111111111
2272,315.059,39.67312000000002,88,zg,13205,210014.22 +394022.9,SR,39.673027777777776
2273,295.989,40.345690000000005,59,zg,12442,194357.40 +402045.5,M,40.34597222222222
2274,296.415,40.32353,62,zg,12447,194539.63 +401924.8,M,40.32355555555556
2275,296.505,36.09534999999998,104,zg,12448,194601.30 +360543.9,M,36.09552777777778
2276,296.511,36.776720000000005,144,zg,12449,194602.54 +364636.6,M,36.776833333333336
2277,296.875,38.173429999999996,62,zg,12450,194729.95 +381025.0,M,38.17361111111111
2278,297.002,41.87754999999998,56,zg,12451,194800.44 +415239.4,M,41.877611111111115
2279,316.859,1.1714700000000018,44,zg,1246,210726.08 +011017.6,RR(B),1.1715555555555557
2280,300.553,37.63491999999998,55,zg,12460,200212.67 +373805.7,M,37.63491666666667
2281,302.007,41.54646999999997,144,zg,12465,200801.68 +413247.8,RRAB,41.54661111111111
2282,302.012,41.542020000000015,142,zg,12466,200802.96 +413230.9,RRAB,41.541916666666665
2283,302.387,41.00632999999998,66,zg,12468,200932.77 +410022.6,UGSS,41.006277777777775
2284,302.411,40.92097,147,zg,12469,200938.71 +405515.6,EA/KE,40.921
2285,302.704,15.12901999999997,44,zg,2368,201048.99 +150744.5,M,15.129027777777779
2286,303.069,40.87559999999999,148,zg,12472,201216.66 +405232.4,EA,40.87566666666667
2287,303.057,42.76418000000002,147,zg,12474,201213.65 +424551.7,UGSU,42.764361111111114
2288,303.415,41.105599999999995,127,zg,12475,201339.53 +410620.5,M,41.105694444444445
2289,305.127,41.35731,153,zg,12476,202030.55 +412127.7,INS,41.35769444444445
2290,305.342,39.33277,153,zg,12478,202122.16 +391957.6,EA/DS,39.33266666666667
2291,305.87,41.533169999999984,130,zg,12479,202328.74 +413158.2,EA,41.53283333333333
2292,305.951,38.05448000000002,152,zg,12480,202348.14 +380316.4,IS,38.05455555555555
2293,307.196,39.75411,153,zg,12482,202847.05 +394515.2,IS,39.754222222222225
2294,313.187,35.99108000000002,53,zg,12486,205244.80 +355927.5,NA,35.990972222222226
2295,319.739,39.06055999999998,52,zg,12489,211857.46 +390338.5,EA,39.060694444444444
2296,320.952,45.48968999999998,147,zg,12490,212348.54 +452922.9,CEP,45.489694444444446
2297,321.118,42.626069999999984,50,zg,12491,212428.40 +423734.3,SR,42.626194444444444
2298,292.139,31.80486000000002,59,zg,12497,192833.27 +314817.4,RRAB,31.804833333333335
2299,16.763,37.48467000000001,48,zg,125,010703.12 +372905.3,EA,37.48480555555555
2300,294.516,29.395830000000014,128,zg,12501,193803.92 +292345.0,EA/SD,29.395833333333332
2301,296.703,37.33669000000002,62,zg,12506,194648.74 +372013.0,EA/SD,37.33694444444445
2302,297.482,37.98785000000001,62,zg,12507,194955.70 +375916.8,EA/KE,37.988
2303,299.653,37.13772000000003,61,zg,12508,195836.77 +370815.3,EA/D,37.13758333333333
2304,325.053,-1.3804299999999987,39,zg,1251,214012.73 -012249.5,RRAB,-1.3804166666666666
2305,301.548,33.71047000000001,149,zg,12511,200611.55 +334237.9,UGZ,33.71052777777778
2306,301.873,35.346360000000004,139,zg,12512,200729.48 +352046.9,DCEP,35.346361111111115
