,ra,dec_x,Nobs,filter,Name,coord,Type,dec_y
0,184.946,16.513950000000026,35,zg,10097,121947.01 +163050.3,EB,16.513972222222222
1,185.859,16.083490000000012,17,zg,10100,122326.20 +160500.5,RRAB,16.08347222222222
2,185.954,24.13216000000001,16,zg,10102,122348.98 +240756.0,UV,24.13222222222222
3,192.839,27.229590000000016,38,zg,10135,125121.37 +271346.7,EW,27.229638888888886
4,192.885,24.122690000000006,19,zg,10136,125132.37 +240721.1,RRAB,24.12252777777778
5,194.342,28.888759999999998,39,zg,10139,125722.05 +285319.4,RRAB,28.88872222222222
6,194.461,28.289490000000022,39,zg,10140,125750.68 +281721.5,RRAB,28.289305555555558
7,195.654,31.307069999999992,37,zg,10157,130237.02 +311824.9,LB,31.306916666666666
8,194.213,28.176430000000007,33,zg,10212,125651.21 +281035.1,RRC,28.176416666666668
9,198.601,27.192280000000018,37,zg,10217,131424.19 +271132.3,EW,27.192305555555556
10,180.815,16.110429999999994,30,zg,10220,120315.63 +160637.9,BY,16.11052777777778
11,202.043,19.63796000000002,35,zg,10240,132810.42 +193816.6,LB,19.637944444444443
12,311.604,-4.083490000000003,39,zg,1047,204625.01 -040500.4,M,-4.083444444444444
13,334.664,-20.901129999999977,24,zg,1048,221839.32 -205404.1,M,-20.901138888888887
14,335.804,-22.056630000000006,24,zg,1052,222312.87 -220323.8,M,-22.056611111111113
15,316.466,-0.21170000000000025,41,zg,1053,210551.73 -001242.1,M,-0.21169444444444446
16,320.765,-7.108230000000027,33,zg,1055,212303.69 -070629.2,M,-7.108111111111111
17,334.977,-14.401930000000002,29,zg,1056,221954.42 -142406.8,M,-14.40188888888889
18,316.894,1.3742700000000017,44,zg,1058,210734.60 +012228.0,SRB,1.3744444444444446
19,313.426,-1.6352100000000014,32,zg,1059,205342.16 -013807.3,M,-1.635361111111111
20,327.02,0.36724000000000023,40,zg,1062,214804.86 +002202.1,M,0.36724999999999997
21,314.753,-7.54148999999999,34,zg,1070,205900.65 -073229.1,M,-7.541416666666667
22,315.227,-1.5199099999999992,39,zg,1071,210054.49 -013111.6,M,-1.5198888888888888
23,315.227,34.18863,54,zg,13605,210054.39 +341118.9,EW,34.18858333333333
24,310.579,-8.258590000000028,30,zg,1079,204218.89 -081529.9,M,-8.258305555555555
25,22.059,50.00418,42,zg,109,012814.24 +500015.0,M,50.00416666666667
26,336.056,-19.795239999999982,27,zg,1101,222413.43 -194742.9,M,-19.795250000000003
27,243.852,37.79560000000001,29,zg,11029,161524.55 +374744.2,M,37.79561111111111
28,237.223,36.247950000000024,32,zg,11030,154853.53 +361452.6,M,36.24794444444444
29,244.226,31.122699999999988,143,zg,11044,161654.33 +310721.4,EA,31.122611111111112
30,243.744,30.27660999999998,133,zg,11065,161458.64 +301635.6,EW,30.276555555555554
31,233.797,38.73298999999997,19,zg,11073,153511.34 +384358.7,BY,38.73297222222222
32,240.623,37.55839999999999,44,zg,11085,160229.60 +373330.3,EW,37.558416666666666
33,241.326,37.439730000000026,43,zg,11088,160518.14 +372623.9,RS,37.43997222222222
34,242.539,35.95849000000001,142,zg,11095,161009.32 +355730.6,EW,35.9585
35,243.617,30.529190000000018,139,zg,11100,161428.02 +303144.9,DSCT,30.529138888888887
36,237.075,32.362690000000015,33,zg,11110,154818.11 +322146.3,EW,32.362861111111116
37,184.908,-19.256109999999982,19,zg,11116,121937.87 -191521.9,M,-19.256083333333333
38,189.279,-17.525570000000023,13,zg,11117,123706.87 -173132.1,M,-17.525583333333334
39,340.047,-23.227919999999983,26,zg,1113,224011.39 -231340.5,EB,-23.227916666666665
40,185.469,-13.886170000000002,19,zg,11138,122152.50 -135310.2,M,-13.886166666666666
41,168.189,-7.298490000000004,16,zg,11158,111245.30 -071754.7,M,-7.298527777777777
42,165.48,-7.661610000000015,18,zg,11161,110155.14 -073941.7,M,-7.661583333333334
43,165.902,-21.629379999999994,14,zg,11168,110336.58 -213745.9,UGSU,-21.629416666666668
44,165.349,-11.545589999999994,18,zg,11169,110123.84 -113244.1,SR,-11.545583333333333
45,169.508,-21.587140000000016,15,zg,11170,111801.87 -213513.8,SR,-21.587166666666665
46,171.67,-19.603910000000024,18,zg,11171,112640.78 -193614.2,SR,-19.603944444444444
47,175.666,-11.563439999999995,16,zg,11175,114239.77 -113348.6,SR,-11.563500000000001
48,165.875,-10.987350000000003,18,zg,11177,110330.10 -105914.4,RRC,-10.987333333333332
49,165.875,36.37985999999998,29,zg,41130,110330.04 +362247.4,EW,36.37983333333333
50,165.875,36.37985999999998,29,zg,41130,110330.04 +362247.4,EW,36.37983333333333
51,165.768,-22.488300000000013,15,zg,11187,110304.38 -222917.9,RRAB,-22.488305555555556
52,171.735,-9.430080000000007,16,zg,11191,112656.39 -092548.5,EA,-9.430138888888889
53,172.593,-15.36477999999998,18,zg,11193,113022.34 -152153.2,EA,-15.364777777777778
54,315.351,-7.433020000000005,34,zg,1121,210124.13 -072559.5,M,-7.433194444444445
55,315.196,-11.882359999999977,34,zg,1126,210047.03 -115256.4,LB,-11.882333333333333
56,317.112,-13.018540000000023,36,zg,1130,210826.80 -130106.8,SRA,-13.018555555555556
57,304.902,47.894230000000015,57,zg,11310,201936.59 +475339.1,M,47.894194444444445
58,312.972,47.355679999999985,153,zg,11317,205153.19 +472120.4,SRA,47.35566666666667
59,296.544,49.07349,56,zg,11323,194610.67 +490424.5,M,49.07347222222223
60,316.499,29.406110000000016,53,zg,11324,210559.70 +292421.4,M,29.405944444444444
61,293.466,28.328989999999976,123,zg,11325,193351.90 +281943.8,M,28.328833333333332
62,313.773,30.41439999999998,55,zg,11328,205505.51 +302452.1,M,30.41447222222222
63,304.639,37.44972000000001,148,zg,11333,201833.27 +372659.1,M,37.449749999999995
64,312.254,31.848809999999986,57,zg,11345,204900.84 +315055.8,M,31.84883333333333
65,312.843,33.80522000000003,53,zg,11346,205122.41 +334819.1,M,33.805305555555556
66,313.619,30.617909999999995,57,zg,11348,205428.58 +303704.3,M,30.61786111111111
67,314.035,33.69674999999999,56,zg,11349,205608.42 +334148.3,nan,33.696749999999994
68,314.288,31.33781999999998,39,zg,11351,205709.15 +312016.1,M,31.337805555555555
69,314.306,33.214429999999986,52,zg,11352,205713.40 +331252.5,M,33.21458333333334
70,315.851,33.06636999999998,57,zg,11360,210324.26 +330359.4,LB,33.0665
71,326.195,46.47859999999998,148,zg,11367,214446.80 +462842.8,M,46.47855555555556
72,328.726,51.47905000000001,144,zg,11370,215454.16 +512844.3,M,51.478972222222225
73,297.931,53.69208,59,zg,11371,195143.55 +534131.9,M,53.69219444444444
74,300.071,50.67783,55,zg,11372,200017.06 +504040.4,M,50.67788888888889
75,301.379,50.36670999999999,53,zg,11373,200530.96 +502200.5,M,50.36680555555556
76,308.598,58.76485000000002,55,zg,11375,203423.56 +584553.5,SRB,58.76486111111111
77,308.667,61.325099999999736,56,zg,11376,203440.08 +611930.8,LB,61.32522222222222
78,311.953,54.043670000000006,148,zg,11378,204748.67 +540237.6,M,54.04377777777778
79,317.025,32.22978,56,zg,11390,210806.00 +321346.9,M,32.22969444444445
80,298.276,54.09979,59,zg,11392,195306.27 +540559.2,E,54.09977777777778
81,302.681,49.832539999999995,57,zg,11393,201043.53 +494957.7,SRA,49.83269444444445
82,318.139,28.78094000000001,55,zg,11394,211233.29 +284651.9,M,28.78108333333333
83,292.881,34.70493000000002,55,zg,11395,193131.41 +344217.9,M,34.704972222222224
84,310.856,43.197439999999986,146,zg,11398,204325.42 +431150.9,M,43.19747222222222
85,344.732,39.31552999999999,48,zg,114,225855.58 +391855.6,SRA,39.315444444444445
86,314.58,-11.348479999999995,36,zg,1140,205819.23 -112054.0,LB,-11.348333333333334
87,330.573,54.71325000000002,142,zg,11404,220217.51 +544247.2,M,54.71311111111111
88,318.179,36.73827999999998,56,zg,11407,211242.94 +364417.9,M,36.738305555555556
89,314.672,-10.732479999999999,36,zg,1141,205841.27 -104356.6,SRB,-10.73238888888889
90,314.672,45.11506999999999,152,zg,11607,205841.20 +450653.8,nan,45.11494444444445
91,291.798,31.963320000000007,59,zg,11412,192711.51 +315748.6,M,31.9635
92,293.476,30.140450000000005,58,zg,11414,193354.33 +300825.5,SRB,30.140416666666667
93,315.22,-12.085129999999982,36,zg,1142,210052.79 -120506.4,SRB,-12.085111111111111
94,295.039,29.27310999999999,129,zg,11421,194009.46 +291623.2,EA/SD,29.27311111111111
95,296.265,31.330789999999993,98,zg,11423,194503.68 +311950.5,DCEP,31.330694444444443
96,296.265,56.41409000000001,60,zg,12163,194503.50 +562450.8,EW,56.41411111111111
97,297.302,30.41201000000002,150,zg,11425,194912.42 +302442.9,M,30.411916666666666
98,298.257,29.647859999999998,133,zg,11429,195301.78 +293852.2,M,29.647833333333335
99,298.597,5.718180000000003,46,zg,3083,195423.23 +054305.5,LB,5.718194444444444
100,298.597,5.718180000000003,42,zg,3083,195423.23 +054305.5,LB,5.718194444444444
101,291.045,29.912269999999985,58,zg,11436,192410.91 +295444.5,SRA,29.91236111111111
102,291.736,29.361459999999983,139,zg,11438,192656.66 +292141.5,M,29.36152777777778
103,292.691,30.104559999999996,59,zg,11441,193045.87 +300616.5,M,30.104583333333334
104,293.452,30.91526999999998,59,zg,11444,193348.41 +305455.2,M,30.915333333333333
105,295.317,31.941600000000015,118,zg,11448,194116.07 +315630.4,M,31.941777777777776
106,295.763,28.703670000000017,137,zg,11449,194303.22 +284213.6,SRA,28.703777777777777
107,349.742,-7.31422000000002,36,zg,1145,231858.15 -071850.4,M,-7.314
108,296.294,32.05262999999999,149,zg,11452,194510.66 +320309.5,SR,32.052638888888886
109,299.89,33.746049999999975,150,zg,11455,195933.71 +334445.8,DCEP,33.74605555555556
110,316.167,37.27827000000003,147,zg,11462,210440.09 +371641.5,M,37.278194444444445
111,328.022,50.305920000000015,139,zg,11465,215205.32 +501822.0,M,50.30611111111111
112,329.782,46.14347000000001,146,zg,11467,215907.76 +460836.8,M,46.14355555555556
113,329.782,45.992809999999984,145,zg,11541,215907.75 +455933.6,SR,45.992666666666665
114,330.381,49.49167999999999,139,zg,11468,220131.40 +492930.2,SRA,49.49172222222222
115,291.936,34.35632999999997,55,zg,11470,192744.62 +342122.2,SR,34.35616666666667
116,294.057,39.44537000000002,60,zg,11481,193613.70 +392643.6,M,39.44544444444444
117,294.057,7.071769999999978,46,zg,2151,193613.78 +070418.3,SRB,7.07175
118,295.124,34.067339999999994,145,zg,11486,194029.73 +340402.1,M,34.06725
119,295.224,29.047590000000017,118,zg,11487,194053.82 +290251.3,SR,29.047583333333336
120,295.169,36.116769999999974,143,zg,11488,194040.60 +360700.6,M,36.11683333333333
121,295.252,30.90987000000002,137,zg,11489,194100.47 +305435.9,SR,30.90997222222222
122,295.667,30.13218,130,zg,11490,194240.18 +300756.5,SRA,30.132361111111113
123,295.669,35.656480000000016,143,zg,11491,194240.52 +353923.9,M,35.656638888888885
124,297.055,33.668009999999995,133,zg,11499,194813.22 +334005.7,SRA,33.66825
125,298.891,31.763879999999975,150,zg,11504,195533.84 +314549.9,CEP,31.76386111111111
126,298.98,36.140839999999976,150,zg,11506,195555.13 +360826.4,M,36.14066666666667
127,299.473,33.15999000000003,149,zg,11507,195753.53 +330936.2,M,33.16005555555555
128,301.42,41.26253000000001,148,zg,11511,200540.73 +411545.0,RRAB,41.2625
129,306.492,38.35211000000003,151,zg,11519,202558.09 +382107.1,LC,38.35197222222222
130,328.341,48.801540000000024,136,zg,11528,215321.80 +484806.0,M,48.80166666666666
131,328.393,49.91971000000003,139,zg,11529,215334.36 +495510.8,M,49.919666666666664
132,329.043,48.07034999999999,134,zg,11534,215610.40 +480413.3,M,48.07036111111111
133,329.806,44.70015999999997,144,zg,11543,215913.51 +444200.4,EB,44.70011111111111
134,297.421,38.19379999999998,62,zg,11547,194941.08 +381137.7,LB,38.19380555555555
135,297.673,37.77596,61,zg,11550,195041.44 +374633.3,LB,37.77591666666667
136,298.683,39.29937999999999,62,zg,11569,195443.90 +391757.9,ZAND,39.299416666666666
137,309.753,0.9327199999999994,40,zg,1157,203900.78 +005557.9,M,0.93275
138,298.819,39.45242999999997,62,zg,11571,195516.46 +392708.4,M,39.452333333333335
139,299.066,37.86837999999999,62,zg,11576,195615.84 +375206.2,LB,37.86838888888889
140,299.365,39.23663000000002,62,zg,11581,195727.58 +391412.4,L,39.23677777777778
141,300.949,38.964210000000016,152,zg,11599,200347.74 +385751.3,M,38.96425
142,312.861,46.12105000000002,153,zg,11603,205126.65 +460716.4,DCEP,46.12122222222222
143,314.613,45.04100999999999,152,zg,11605,205827.14 +450228.1,LB,45.04113888888889
144,317.697,47.48428999999999,146,zg,11617,211047.28 +472903.7,SRB,47.48436111111111
145,317.697,45.23720000000001,146,zg,11746,211047.38 +451413.7,LB,45.23713888888889
146,320.333,31.957619999999988,53,zg,11618,212119.95 +315727.6,M,31.957666666666665
147,304.821,53.69146000000002,59,zg,11619,201917.15 +534129.4,M,53.6915
148,311.077,33.14636000000002,51,zg,11625,204418.47 +330846.8,SRA,33.14633333333333
149,311.79,35.00313000000001,54,zg,11626,204709.60 +350011.3,EA,35.00313888888889
150,315.857,29.987150000000028,57,zg,11630,210325.76 +295913.8,M,29.987166666666667
151,295.218,48.79484000000001,57,zg,11637,194052.39 +484741.8,M,48.79494444444444
152,304.053,42.108709999999974,148,zg,11640,201612.69 +420631.5,DCEP,42.10875
153,308.047,35.45736000000002,147,zg,11641,203211.18 +352726.6,LB,35.45738888888889
154,299.233,5.98236999999999,42,zg,2022,195655.92 +055856.7,M,5.9824166666666665
155,300.99,39.98797999999999,153,zg,11662,200357.50 +395916.8,SRA,39.988
156,301.953,41.66348999999999,148,zg,11664,200748.79 +413948.6,LB,41.6635
157,302.859,35.70774999999999,144,zg,11668,201126.22 +354228.1,SRB,35.70780555555556
158,303.301,41.45710999999998,143,zg,11669,201312.24 +412725.9,LB,41.45719444444445
159,303.916,38.429109999999994,153,zg,11671,201539.85 +382545.1,M,38.42919444444444
160,304.286,36.88698000000001,142,zg,11674,201708.60 +365312.9,SRA,36.886916666666664
161,304.286,-4.051919999999998,38,zg,1899,201708.54 -040306.9,RVA,-4.051916666666666
162,305.39,37.41434999999998,152,zg,11677,202133.59 +372451.7,GCAS,37.41436111111111
163,300.764,41.140430000000016,148,zg,11685,200303.44 +410825.5,M,41.14041666666667
164,300.764,17.439570000000028,52,zg,30441,200303.44 +172622.7,EA,17.43963888888889
165,309.503,30.42023000000002,108,zg,11687,203800.69 +302513.0,RV,30.42027777777778
166,298.906,32.50015,149,zg,11693,195537.52 +323000.3,SR,32.500083333333336
167,298.909,32.75948,145,zg,11694,195538.10 +324533.7,M,32.75936111111111
168,303.704,34.739469999999976,143,zg,11695,201448.88 +344422.3,EA/SD,34.73952777777778
169,331.827,-0.20722000000000002,35,zg,1170,220718.46 -001225.4,LB,-0.20705555555555558
170,302.807,35.41355000000001,144,zg,11713,201113.60 +352448.8,DCEP,35.413555555555554
171,303.357,32.92420999999999,148,zg,11714,201325.79 +325527.1,EA/KE,32.92419444444444
172,303.485,34.280380000000015,101,zg,11715,201356.34 +341649.6,EB,34.28044444444444
173,304.784,46.89260999999999,57,zg,11718,201908.22 +465333.7,M,46.892694444444444
174,306.526,34.111429999999984,148,zg,11721,202606.13 +340641.2,EA,34.111444444444444
175,311.705,46.58228999999998,155,zg,11735,204649.23 +463455.9,SRB,46.58219444444445
176,311.848,43.74438999999998,145,zg,11737,204723.59 +434439.9,INSA,43.744416666666666
177,333.255,-1.7280199999999994,32,zg,1174,221301.21 -014340.5,RRAB,-1.7279166666666668
178,316.1,45.23127000000002,152,zg,11743,210423.94 +451353.0,SR,45.231388888888894
179,317.903,41.86095999999997,49,zg,11747,211136.75 +415139.9,M,41.86108333333333
180,334.146,-3.8154299999999974,36,zg,1175,221634.97 -034855.4,CWB,-3.8153888888888887
181,319.629,41.13283999999998,49,zg,11750,211830.91 +410759.3,M,41.13313888888889
182,298.344,56.62494000000001,56,zg,11759,195322.65 +563729.6,M,56.62488888888889
183,299.058,34.39342999999998,150,zg,11761,195613.95 +342337.2,EA,34.39366666666667
184,303.242,32.248970000000014,148,zg,11771,201257.96 +321456.3,M,32.24897222222222
185,302.984,54.48593999999999,56,zg,11772,201156.24 +542909.2,M,54.48588888888889
186,302.984,20.33451999999998,31,zg,30454,201156.06 +202004.4,*,20.334555555555553
187,308.808,55.98061000000001,147,zg,11780,203513.85 +555850.8,M,55.98077777777778
188,311.131,32.49225000000003,56,zg,11783,204431.47 +322932.5,M,32.49236111111111
189,317.412,42.29431,42,zg,11789,210938.81 +421739.5,IS,42.29430555555555
190,317.801,44.54272000000002,146,zg,11793,211112.14 +443233.8,SR,44.54272222222222
191,318.408,47.02598999999999,148,zg,11796,211337.87 +470133.9,L,47.02608333333333
192,320.407,41.68141000000002,50,zg,11807,212137.65 +414053.5,M,41.681527777777774
193,320.506,42.847410000000025,47,zg,11808,212201.50 +425051.3,M,42.84758333333333
194,320.694,30.98092000000002,53,zg,11809,212246.58 +305851.5,M,30.98097222222222
195,320.957,42.801290000000016,50,zg,11815,212349.59 +424805.0,SRA,42.80138888888889
196,321.602,47.336900000000014,145,zg,11817,212624.52 +472013.2,SR,47.337
197,321.718,41.65097000000002,49,zg,11818,212652.22 +413903.0,M,41.65083333333333
198,322.382,42.94900000000002,52,zg,11824,212931.73 +425657.3,SRB,42.94925
199,322.871,44.44232999999997,149,zg,11828,213129.07 +442632.9,LB,44.44247222222222
200,322.869,46.41719000000001,148,zg,11830,213128.47 +462502.0,LB,46.41722222222222
201,322.869,40.97514999999997,53,zg,12741,213128.57 +405830.7,M,40.97519444444445
202,323.167,48.70518000000001,81,zg,11833,213240.11 +484218.7,LB,48.705194444444444
203,323.277,45.726619999999976,106,zg,11834,213306.41 +454336.3,LB,45.72675
204,323.516,45.35475999999998,149,zg,11837,213403.85 +452117.9,LB,45.35497222222222
205,323.785,43.86147999999997,51,zg,11842,213508.47 +435141.3,L,43.861472222222226
206,324.112,47.38371999999997,149,zg,11844,213626.85 +472301.8,LB,47.383833333333335
207,324.46,45.403739999999985,149,zg,11845,213750.38 +452414.3,LB,45.40397222222222
208,324.464,48.40346000000003,149,zg,11846,213751.36 +482412.8,EA/SD,48.403555555555556
209,324.562,42.050529999999995,53,zg,11847,213814.94 +420301.9,L,42.05052777777777
210,324.491,48.13502999999999,148,zg,11848,213757.91 +480806.3,M,48.135083333333334
211,324.741,42.59367999999998,51,zg,11850,213857.74 +423537.4,LB,42.593722222222226
212,324.82,41.22552000000001,53,zg,11851,213916.79 +411332.1,SR,41.22558333333333
213,325.053,45.45483999999998,148,zg,11855,214012.83 +452717.3,SRB,45.45480555555556
214,325.053,-1.3804299999999987,39,zg,1251,214012.73 -012249.5,RRAB,-1.3804166666666666
215,325.266,45.402360000000016,149,zg,11859,214103.79 +452408.4,L,45.40233333333333
216,325.245,46.07416000000003,149,zg,11860,214058.72 +460426.7,LB,46.074083333333334
217,325.514,44.962399999999974,147,zg,11861,214203.35 +445744.4,M,44.96233333333333
218,325.983,44.778529999999975,133,zg,11865,214355.88 +444642.8,L,44.778555555555556
219,325.97,48.010220000000004,150,zg,11866,214352.73 +480037.3,SRA,48.01036111111111
220,325.97,65.90770000000019,55,zg,9493,214352.84 +655427.7,SRB,65.90769444444445
221,326.266,47.90235000000001,149,zg,11867,214503.75 +475408.7,SRA,47.90241666666667
222,327.131,42.09212000000003,51,zg,11873,214831.52 +420531.8,M,42.09216666666667
223,327.907,43.16633000000001,52,zg,11883,215137.76 +430958.8,M,43.166333333333334
224,327.865,49.74781999999997,138,zg,11884,215127.56 +494452.2,LB,49.74783333333333
225,329.099,48.63169999999998,129,zg,11891,215623.65 +483754.6,LB,48.63183333333333
226,329.99,47.90120000000002,139,zg,11893,215957.63 +475404.4,LB,47.90122222222222
227,356.26,43.92390999999997,53,zg,119,234502.34 +435526.0,M,43.92388888888889
228,324.329,49.835780000000014,146,zg,11911,213719.01 +495008.9,SRA,49.83580555555556
229,301.508,30.680370000000018,150,zg,11926,200602.03 +304049.5,LB,30.68041666666667
230,308.889,34.39511000000001,133,zg,11933,203533.44 +342342.8,M,34.39522222222222
231,323.514,53.31009000000001,146,zg,11936,213403.47 +531836.6,LB,53.31016666666667
232,291.195,44.48232,58,zg,11937,192446.71 +442856.3,M,44.482305555555556
233,295.707,51.88075999999998,60,zg,11956,194249.68 +515250.6,L,51.880722222222225
234,299.303,53.17391999999999,59,zg,11959,195712.70 +531026.5,IS,53.17402777777777
235,300.406,53.47538999999997,59,zg,11962,200137.37 +532831.8,L,53.475500000000004
236,302.377,52.21529999999999,59,zg,11965,200930.48 +521254.6,I,52.21516666666667
237,302.672,54.05445000000001,57,zg,11967,201041.27 +540316.0,I,54.05444444444444
238,303.288,57.75085000000016,59,zg,11968,201309.02 +574504.1,L,57.75113888888889
239,305.605,59.3391699999998,49,zg,11973,202225.19 +592021.1,IS,59.339194444444445
240,308.342,55.32741000000001,60,zg,11978,203322.08 +551938.7,L,55.32741666666667
241,357.716,43.07923000000002,53,zg,120,235051.82 +430445.0,M,43.07916666666667
242,314.942,33.85086000000002,56,zg,12028,205946.19 +335104.3,M,33.851194444444445
243,291.057,30.141700000000014,58,zg,12039,192413.68 +300830.4,LB,30.141777777777776
244,291.233,27.864459999999994,55,zg,12042,192455.97 +275153.2,M,27.86477777777778
245,322.777,-7.57236000000001,34,zg,1205,213106.49 -073420.5,M,-7.57236111111111
246,292.336,30.497139999999973,49,zg,12065,192920.68 +302950.0,SRB,30.497222222222224
247,292.336,31.78065000000001,59,zg,12066,192920.75 +314651.6,EA,31.781
248,292.5,28.365260000000013,140,zg,12067,192959.91 +282154.6,EW/KW,28.365166666666667
249,292.5,12.322189999999996,117,zg,1604,192959.91 +121919.7,M,12.322138888888889
250,292.5,70.21042000000017,47,zg,14462,193000.00 +701237.4,EW,70.21038888888889
251,294.481,28.56975999999999,133,zg,12107,193755.39 +283411.1,SR,28.56975
252,294.544,30.450360000000025,49,zg,12109,193810.48 +302701.4,EA/SD,30.450388888888888
253,294.778,30.480670000000003,126,zg,12115,193906.75 +302850.8,LB,30.480777777777774
254,309.894,-6.834599999999975,31,zg,1212,203934.66 -065004.0,SRB,-6.834444444444444
255,309.894,27.26548000000003,58,zg,42714,203934.49 +271555.9,nan,27.265527777777777
256,294.878,33.02710999999998,148,zg,12122,193930.71 +330137.3,M,33.027027777777775
257,294.926,32.203709999999994,145,zg,12123,193942.33 +321213.5,LB,32.20375
258,295.268,30.835849999999972,137,zg,12126,194104.40 +305009.1,EB/DM,30.83586111111111
259,310.338,-5.751040000000018,39,zg,1213,204121.05 -054503.3,SRB,-5.750916666666667
260,295.419,38.31878000000001,62,zg,12131,194140.52 +381907.9,M,38.31886111111111
261,295.346,51.71308999999997,61,zg,12134,194123.02 +514247.3,SR,51.71313888888889
262,295.658,30.066130000000015,23,zg,12135,194237.87 +300358.1,M,30.06613888888889
263,295.788,34.176899999999996,145,zg,12139,194309.12 +341036.8,M,34.17688888888889
264,295.788,23.296940000000014,127,zg,43097,194309.05 +231749.1,DSCTC,23.296972222222223
265,312.656,-13.837010000000024,26,zg,1214,205037.41 -135013.1,SRB,-13.836972222222222
266,295.94,29.52801000000001,128,zg,12142,194345.51 +293140.8,EB/DM,29.528
267,295.553,52.090689999999995,60,zg,12143,194212.70 +520527.3,SRA,52.09091666666667
268,296.142,28.82643,138,zg,12152,194434.04 +284935.5,LB,28.826527777777777
269,296.12,39.05869,62,zg,12155,194428.78 +390331.7,M,39.05880555555555
270,297.097,36.43975000000002,145,zg,12010,194823.31 +362623.9,UGSS,36.43997222222222
271,316.973,-11.557060000000007,35,zg,1217,210753.55 -113325.2,EW,-11.557
272,297.161,30.04484999999998,150,zg,12171,194838.60 +300241.2,LB,30.044777777777778
273,297.289,30.16404999999997,150,zg,12172,194909.44 +300950.6,LB,30.164055555555553
274,297.223,36.221609999999984,72,zg,12173,194853.52 +361318.1,RRAB,36.221694444444445
275,297.264,35.46147000000003,144,zg,12174,194903.29 +352741.3,M,35.46147222222223
276,297.435,30.794229999999978,150,zg,12180,194944.36 +304739.2,SRB,30.794222222222224
277,297.472,31.117479999999997,150,zg,12181,194953.27 +310703.4,LB,31.117611111111113
278,297.472,18.221700000000016,133,zg,30348,194953.23 +181318.3,SRB,18.22175
279,297.472,18.221700000000016,133,zg,30348,194953.23 +181318.3,SRB,18.22175
280,297.623,33.14233999999997,149,zg,12186,195029.44 +330832.2,EB,33.14227777777778
281,298.062,31.774649999999987,150,zg,12191,195214.85 +314629.0,EA,31.77472222222222
282,298.062,14.510930000000014,49,zg,2632,195214.93 +143039.0,SRB,14.510833333333334
283,298.062,14.174189999999996,49,zg,2326,195214.82 +141027.4,E,14.174277777777776
284,298.062,14.510930000000014,49,zg,2632,195214.93 +143039.0,SRB,14.510833333333334
285,300.193,30.907610000000027,148,zg,12206,200046.38 +305427.6,DCEP,30.907666666666664
286,301.336,32.659109999999984,151,zg,12213,200520.66 +323932.5,CEP,32.65902777777777
287,303.278,37.806270000000026,154,zg,12221,201306.68 +374822.4,CWA,37.80622222222222
288,303.707,52.69621999999999,34,zg,12222,201449.62 +524146.3,EW/KW,52.696194444444444
289,304.198,36.54996000000003,141,zg,12224,201647.52 +363259.7,CEP,36.54991666666667
290,322.346,49.11004,148,zg,12249,212923.12 +490636.1,CWB,49.11002777777778
291,322.514,46.79904,61,zg,12251,213003.48 +464756.9,EA/SD,46.79913888888888
292,321.413,-13.538530000000005,28,zg,1226,212539.20 -133218.6,EB,-13.538499999999999
293,326.327,54.496400000000015,145,zg,12261,214518.40 +542947.1,IS,54.49641666666667
294,358.506,-7.677539999999975,32,zg,1228,235401.34 -074039.0,RRAB,-7.6775
295,291.914,34.89449999999998,58,zg,12291,192739.27 +345339.5,LB,34.894305555555555
296,293.369,30.49876000000001,56,zg,12298,193328.62 +302955.9,M,30.49886111111111
297,293.514,39.71141999999997,60,zg,12300,193403.27 +394241.1,EA/SD,39.71141666666667
298,293.634,37.27925999999999,60,zg,12302,193432.20 +371645.6,M,37.279333333333334
299,294.458,28.843410000000024,134,zg,12306,193750.03 +285036.2,EA,28.84338888888889
300,294.991,33.924970000000016,145,zg,12311,193957.94 +335529.6,EA/D,33.92488888888889
301,297.003,36.431349999999995,144,zg,12319,194800.69 +362553.2,LB,36.431444444444445
302,297.003,27.17213000000001,128,zg,42413,194800.70 +271019.6,NA,27.17211111111111
303,297.003,27.17213000000001,128,zg,42934,194800.70 +271019.6,NA,27.17211111111111
304,297.654,29.354829999999996,133,zg,12322,195037.07 +292117.4,EA/GS,29.354833333333335
305,297.79,31.3372,106,zg,12323,195109.70 +312013.8,EA/DM,31.337166666666665
306,298.739,42.62145999999998,61,zg,12330,195457.28 +423717.8,LB,42.621611111111115
307,299.006,39.981619999999985,61,zg,12331,195601.35 +395854.2,LB,39.981722222222224
308,299.102,39.84506000000001,62,zg,12332,195624.39 +395043.1,LB,39.845305555555555
309,298.884,52.786729999999984,59,zg,12334,195532.26 +524712.7,LB,52.78686111111111
310,298.884,32.564039999999984,142,zg,11760,195532.23 +323351.0,SR,32.564166666666665
311,302.564,-5.716569999999997,39,zg,2123,201015.36 -054259.7,M,-5.716583333333333
312,304.085,54.15425999999998,59,zg,12353,201620.41 +540915.7,SRA,54.15436111111111
313,306.008,55.21565999999999,60,zg,12357,202401.89 +551256.7,LB,55.21575
314,309.744,45.09226999999998,152,zg,12363,203858.61 +450533.1,M,45.09252777777778
315,310.552,32.85625999999999,50,zg,12365,204212.57 +325122.4,RR,32.85622222222222
316,312.219,34.95426999999999,54,zg,12374,204852.60 +345715.8,SR,34.95438888888889
