,ra,dec_x,Nobs,filter,Name,coord,Type,dec_y
2511,292.415,41.810709999999986,60,zr,13562,192939.50 +414838.3,DSCT,41.81063888888889
2512,292.614,43.175560000000004,58,zr,13565,193027.35 +431032.0,EB,43.175555555555555
2513,292.614,20.267710000000005,142,zr,42516,193027.40 +201603.7,EW,20.267694444444444
2514,292.614,20.267710000000005,142,zr,43037,193027.40 +201603.7,EW,20.267694444444444
2515,292.718,43.16553999999999,58,zr,13566,193052.35 +430955.9,LB,43.165527777777775
2516,294.761,30.53553999999998,121,zr,13568,193902.57 +303208.0,EB,30.535555555555558
2517,295.372,30.855420000000017,112,zr,13569,194129.36 +305119.4,EA,30.85538888888889
2518,295.372,1.7972100000000006,44,zr,1728,194129.30 +014750.0,M,1.797222222222222
2519,297.703,33.215189999999986,120,zr,13570,195048.68 +331254.8,EB,33.21522222222222
2520,298.936,29.528550000000024,126,zr,13578,195544.59 +293142.8,M,29.528555555555556
2521,301.026,41.66503,145,zr,13582,200406.22 +413954.2,EW,41.665055555555554
2522,301.461,30.982619999999972,152,zr,13583,200550.64 +305857.3,DSCT,30.98258333333333
2523,308.56,50.801730000000006,143,zr,13589,203414.51 +504806.2,NL+ZZ,50.80172222222222
2524,311.882,30.517560000000017,48,zr,13591,204731.65 +303103.0,M,30.5175
2525,311.882,14.091359999999991,50,zr,13964,204731.78 +140528.5,E,14.09125
2526,315.042,33.99534999999998,53,zr,13594,210010.14 +335943.3,EW,33.99536111111111
2527,315.077,34.36052999999999,49,zr,13595,210018.57 +342138.2,EW,34.36061111111111
2528,315.103,34.161879999999975,53,zr,13596,210024.82 +340942.8,EW,34.16188888888889
2529,315.167,34.017280000000014,53,zr,13599,210040.18 +340102.4,EW,34.01733333333333
2530,345.935,52.47964999999999,152,zr,136,230344.43 +522847.1,RRAB,52.47975
2531,315.168,33.94698000000002,52,zr,13600,210040.36 +335649.3,EW,33.94702777777778
2532,315.172,34.29433,38,zr,13601,210041.26 +341739.5,BY,34.29430555555555
2533,315.175,33.78584999999999,52,zr,13602,210042.05 +334709.2,EW,33.785888888888884
2534,315.204,33.52678000000003,52,zr,13603,210048.95 +333136.5,EA,33.526805555555555
2535,315.208,34.02598999999998,52,zr,13604,210049.87 +340133.9,EW,34.02608333333333
2536,315.227,34.188610000000025,52,zr,13605,210054.39 +341118.9,EW,34.18858333333333
2537,315.237,34.18704999999998,52,zr,13606,210056.92 +341113.4,EW,34.18705555555555
2538,315.251,34.266009999999994,49,zr,13607,210100.17 +341557.8,DCEP,34.26605555555555
2539,315.278,34.399210000000025,53,zr,13608,210106.75 +342357.3,EA,34.39925
2540,315.332,33.90324999999997,53,zr,13610,210119.66 +335411.8,BY,33.903277777777774
2541,315.333,33.64122000000002,54,zr,13611,210119.96 +333828.4,EW,33.64122222222222
2542,315.366,33.66358000000001,53,zr,13612,210127.93 +333948.9,EW,33.663583333333335
2543,315.366,15.469679999999977,33,zr,14041,210127.75 +152810.8,EW,15.469666666666667
2544,315.368,33.898379999999975,52,zr,13613,210128.20 +335354.2,EA,33.89838888888889
2545,315.39,34.34282999999999,45,zr,13614,210133.51 +342034.2,EA,34.34283333333334
2546,315.402,34.37592999999998,52,zr,13615,210136.39 +342233.4,EA,34.37594444444444
2547,315.421,33.53993000000002,54,zr,13616,210141.00 +333223.8,GDOR,33.539944444444444
2548,315.422,33.828160000000004,52,zr,13617,210141.23 +334941.5,EW,33.82819444444445
2549,315.425,34.19501999999998,52,zr,13618,210142.09 +341142.2,EW,34.195055555555555
2550,315.426,34.209849999999996,52,zr,13619,210142.33 +341235.8,EW,34.209944444444446
2551,315.464,34.00073000000002,54,zr,13620,210151.30 +340002.7,EA,34.00075
2552,315.47,34.417089999999995,54,zr,13621,210152.90 +342501.7,EW,34.417138888888886
2553,315.488,34.008899999999976,54,zr,13622,210157.16 +340032.0,EW,34.00888888888889
2554,315.495,34.12801999999999,52,zr,13623,210158.75 +340741.2,EW,34.12811111111111
2555,315.5,34.02041,52,zr,13624,210200.05 +340113.5,EA,34.02041666666666
2556,315.518,34.02493999999997,52,zr,13625,210204.23 +340129.9,EW,34.024972222222225
2557,315.54,34.206820000000015,52,zr,13626,210209.50 +341224.9,EW,34.20691666666667
2558,315.548,34.00193000000003,54,zr,13627,210211.63 +340007.0,EA,34.00194444444445
2559,315.548,59.88864000000019,58,zr,9370,210211.43 +595319.0,EW,59.88861111111111
2560,315.568,34.20588999999999,52,zr,13628,210216.34 +341221.2,RRAB,34.20588888888889
2561,315.583,33.701559999999986,53,zr,13629,210219.87 +334205.6,EW,33.70155555555556
2562,315.587,34.283309999999986,39,zr,13630,210220.86 +341659.7,EW,34.28325
2563,315.626,33.770140000000005,52,zr,13631,210230.36 +334612.7,EW,33.77019444444444
2564,315.689,33.71924000000001,52,zr,13633,210245.30 +334309.3,EW,33.71925
2565,315.739,33.699609999999986,54,zr,13634,210257.27 +334158.8,EW,33.699666666666666
2566,315.753,33.92865,54,zr,13636,210300.78 +335543.2,EW,33.928666666666665
2567,315.76,34.17229,52,zr,13637,210302.30 +341020.5,EW,34.17236111111111
2568,315.813,34.27624999999998,40,zr,13638,210315.22 +341634.5,EW,34.27625
2569,315.927,33.890320000000024,54,zr,13642,210342.52 +335325.0,EA,33.890277777777776
2570,315.992,33.79547999999998,54,zr,13644,210358.08 +334743.7,BY,33.79547222222222
2571,316.247,46.90269999999998,149,zr,13648,210459.29 +465409.8,M,46.90272222222222
2572,317.79,41.13433,52,zr,13652,211109.64 +410803.7,EW,41.13436111111111
2573,317.833,41.05815000000001,53,zr,13654,211119.97 +410329.2,EW,41.05811111111111
2574,317.851,40.85308,52,zr,13655,211124.13 +405111.1,EW,40.85308333333334
2575,317.89,41.18826000000002,53,zr,13656,211133.52 +411117.7,EW,41.18825
2576,317.918,40.676899999999975,52,zr,13657,211140.44 +404037.0,EW,40.676944444444445
2577,317.95,41.12968999999997,52,zr,13659,211147.94 +410747.0,EA,41.12972222222222
2578,317.983,40.80335999999997,53,zr,13660,211155.85 +404812.2,EW,40.80338888888889
2579,317.996,41.16580000000002,52,zr,13661,211159.05 +410957.0,EW,41.16583333333333
2580,318.049,41.04515000000003,53,zr,13664,211211.87 +410242.5,EB,41.045138888888886
2581,318.079,40.90404999999997,53,zr,13665,211218.91 +405414.5,EW,40.90402777777778
2582,318.091,40.40922999999999,39,zr,13666,211221.89 +402433.3,EW,40.40925
2583,318.129,41.246590000000005,52,zr,13667,211230.90 +411447.6,EB,41.24655555555556
2584,318.192,40.913590000000006,52,zr,13669,211245.99 +405448.9,EB,40.913583333333335
2585,318.354,44.02356000000001,52,zr,12620,211324.95 +440125.1,M,44.02363888888889
2586,318.402,41.20632000000001,51,zr,13674,211336.47 +411222.7,EW,41.20630555555556
2587,318.403,47.09454999999997,150,zr,13675,211336.74 +470540.4,DSCTC,47.09455555555556
2588,318.41,47.05817999999999,150,zr,13676,211338.38 +470329.5,EW,47.05819444444444
2589,318.427,40.95966000000003,52,zr,13677,211342.50 +405734.7,EA,40.95963888888889
2590,318.44,41.23671999999999,52,zr,13678,211345.50 +411412.2,EW,41.23672222222223
2591,318.574,40.884769999999996,52,zr,13684,211417.65 +405305.4,EB,40.88483333333333
2592,318.589,47.099109999999975,150,zr,13685,211421.26 +470556.9,EA,47.09913888888889
2593,318.612,41.12377000000003,51,zr,13686,211426.90 +410725.5,EW,41.12375
2594,318.748,40.74376000000001,53,zr,13689,211459.54 +404437.6,EW,40.74377777777778
2595,347.482,51.69274000000002,154,zr,137,230955.72 +514134.2,EA,51.69283333333333
2596,323.384,-0.841520000000001,33,zr,1370,213332.24 -005029.6,RRC,-0.8415555555555556
2597,319.226,41.56556999999997,52,zr,13703,211654.19 +413356.1,SRA,41.56558333333333
2598,323.334,51.13859,152,zr,13704,213320.05 +510818.9,EW,51.13858333333333
2599,323.34,51.14922999999999,154,zr,13705,213321.63 +510857.3,EW,51.14925
2600,323.428,49.470760000000006,150,zr,13706,213342.72 +492814.8,EW,49.470777777777776
2601,323.428,-0.9620999999999975,39,zr,1378,213342.81 -005743.7,RRC,-0.9621388888888889
2602,323.438,49.48944000000002,152,zr,13707,213345.07 +492922.0,DCEP,49.489444444444445
2603,323.455,49.48906,151,zr,13708,213349.25 +492920.5,EW,49.48902777777778
2604,323.457,49.49321000000001,148,zr,13709,213349.61 +492935.2,EW,49.49311111111111
2605,323.385,-0.839129999999999,33,zr,1371,213332.36 -005021.0,RRAB,-0.8391666666666667
2606,324.693,48.32283000000003,156,zr,13710,213846.38 +481922.2,DSCT,48.322833333333335
2607,288.088,55.08516000000002,56,zr,13714,191221.08 +550506.5,RRAB,55.08513888888889
2608,291.447,47.15198000000001,54,zr,13721,192547.38 +470907.1,EA,47.15197222222222
2609,291.642,52.48690000000002,58,zr,13722,192634.20 +522912.9,SRB,52.486916666666666
2610,294.554,28.626450000000016,102,zr,13730,193812.99 +283735.3,LB,28.626472222222223
2611,295.833,28.158999999999985,90,zr,13732,194319.87 +280932.5,M,28.159027777777776
2612,295.837,30.852770000000007,112,zr,13733,194320.90 +305110.1,M,30.852805555555555
2613,296.681,47.34153999999998,55,zr,13735,194643.44 +472029.4,EW,47.3415
2614,296.681,14.440040000000002,35,zr,3075,194643.33 +142624.2,SR,14.440055555555556
2615,298.143,37.886929999999985,48,zr,13739,195234.34 +375312.9,EB,37.886916666666664
2616,298.362,37.900069999999985,48,zr,13740,195326.99 +375400.2,DSCTC,37.900055555555554
2617,298.571,37.191209999999984,49,zr,13741,195416.98 +371128.4,SRB,37.191222222222216
2618,299.422,35.78536,120,zr,13743,195741.29 +354707.3,M,35.78536111111111
2619,299.651,37.23385000000002,44,zr,13747,195836.13 +371401.9,SR,37.23386111111111
2620,323.404,-0.8729199999999999,39,zr,1376,213336.96 -005222.6,RRAB,-0.8729444444444445
2621,307.562,10.275230000000002,51,zr,13768,203014.83 +101631.1,M,10.275305555555557
2622,313.163,6.141829999999982,47,zr,13773,205239.11 +060830.3,nan,6.14175
2623,306.668,12.499199999999988,51,zr,13780,202640.25 +122957.4,M,12.499277777777777
2624,304.911,15.214809999999975,51,zr,13783,201938.74 +151253.6,SR,15.214888888888888
2625,306.736,15.100540000000029,52,zr,13795,202656.73 +150602.4,M,15.100666666666667
2626,307.625,14.329389999999986,51,zr,13801,203030.04 +141945.7,SR,14.32936111111111
2627,308.574,18.586509999999986,48,zr,13809,203417.72 +183511.6,M,18.586555555555556
2628,347.083,-15.626000000000005,25,zr,1381,230819.82 -153733.7,SXPHE,-15.626027777777779
2629,308.632,14.043710000000008,52,zr,13810,203431.76 +140237.3,SR,14.043694444444444
2630,308.706,13.224170000000028,53,zr,13811,203449.33 +131327.1,L,13.224194444444445
2631,309.066,13.089240000000025,52,zr,13813,203615.80 +130521.2,EB/KE,13.089222222222222
2632,309.115,13.509750000000004,48,zr,13814,203627.55 +133035.3,L,13.509805555555555
2633,347.097,-15.651689999999984,27,zr,1382,230823.18 -153906.2,SR,-15.651722222222222
2634,303.859,16.120729999999973,44,zr,13828,201526.19 +160715.7,M,16.12102777777778
2635,347.104,-15.598060000000016,27,zr,1383,230825.00 -153553.1,RRC,-15.598083333333333
2636,305.961,13.249879999999985,48,zr,13830,202350.59 +131459.4,EA,13.249833333333333
2637,306.283,12.292550000000002,52,zr,13831,202507.81 +121733.8,EA/SD,12.292722222222222
2638,306.594,17.54645,52,zr,13832,202622.50 +173247.5,EB/KE,17.54652777777778
2639,307.351,11.894789999999983,49,zr,13835,202924.22 +115341.1,RRAB,11.89475
2640,308.513,15.085060000000011,52,zr,13836,203403.05 +150506.4,EA/SD,15.085111111111111
2641,308.977,17.38433000000001,52,zr,13837,203554.40 +172303.7,RRAB,17.38436111111111
2642,309.849,14.394719999999992,50,zr,13839,203923.66 +142340.8,EA/SD,14.394666666666666
2643,347.111,-15.58294999999998,27,zr,1384,230826.68 -153458.7,RRAB,-15.582972222222223
2644,311.102,14.473780000000007,49,zr,13841,204424.57 +142825.5,EA/SD,14.47375
2645,311.638,4.393410000000001,45,zr,13842,204633.19 +042336.5,M,4.393472222222223
2646,313.434,15.735269999999993,52,zr,13844,205344.10 +154407.0,EA/SD,15.735277777777776
2647,305.516,9.611340000000013,52,zr,13845,202203.88 +093640.8,M,9.611333333333333
2648,305.578,12.601439999999986,51,zr,13848,202218.78 +123604.5,CST,12.60125
2649,347.121,-15.61427,24,zr,1385,230829.14 -153651.2,SXPHE,-15.614222222222223
2650,305.767,14.155599999999982,51,zr,13850,202304.12 +140919.2,RRAB,14.155333333333333
2651,305.762,10.320640000000024,52,zr,13851,202302.90 +101914.2,RRC,10.320611111111111
2652,305.813,17.49059,51,zr,13853,202315.06 +172926.2,RRAB,17.49061111111111
2653,306.237,17.298349999999996,50,zr,13858,202456.93 +171755.1,IS,17.298638888888892
2654,306.334,13.436240000000005,53,zr,13859,202520.20 +132611.0,EW/KE,13.436388888888889
2655,347.122,-15.69626999999998,27,zr,1386,230829.32 -154146.4,RRC,-15.696222222222222
2656,307.15,11.392119999999977,52,zr,13862,202836.05 +112331.6,M,11.392111111111111
2657,307.209,15.61713,52,zr,13863,202850.08 +153701.4,EB/KE,15.617055555555556
2658,307.726,16.54296999999998,53,zr,13866,203054.19 +163234.6,RRAB,16.542944444444448
2659,307.929,12.959549999999993,53,zr,13867,203142.93 +125734.8,RRAB,12.959666666666665
2660,308.314,10.419780000000015,52,zr,13869,203315.28 +102511.5,RRAB,10.41986111111111
2661,308.799,16.619220000000002,53,zr,13870,203511.86 +163709.1,RRAB,16.619194444444446
2662,308.899,15.565739999999993,53,zr,13871,203535.73 +153356.9,RRAB,15.565805555555556
2663,308.934,11.46921000000001,52,zr,13873,203544.14 +112809.2,RRAB,11.469222222222223
2664,309.399,15.810399999999971,53,zr,13876,203735.69 +154838.1,EB/KE,15.810583333333334
2665,310.017,13.807140000000008,45,zr,13878,204004.09 +134825.9,SR,13.807194444444445
2666,310.201,17.67776000000001,51,zr,13880,204048.19 +174040.9,SR,17.67802777777778
2667,310.299,14.737310000000027,47,zr,13881,204111.67 +144414.4,RRAB,14.737333333333332
2668,310.87,14.571579999999981,46,zr,13883,204328.78 +143417.9,RRAB,14.571638888888888
2669,311.587,15.806610000000008,51,zr,13887,204620.78 +154824.0,RRAB,15.806666666666667
2670,312.965,12.625170000000029,51,zr,13890,205151.55 +123730.4,RRAB,12.625111111111112
2671,313.415,16.501280000000005,52,zr,13892,205339.50 +163004.8,RRC,16.501333333333335
2672,313.758,13.801099999999977,47,zr,13893,205501.96 +134804.0,RRAB,13.801111111111112
2673,313.846,2.959820000000002,50,zr,13895,205523.09 +025735.1,RR,2.95975
2674,304.507,13.374610000000011,52,zr,13897,201801.66 +132229.0,M,13.374722222222223
2675,350.869,50.26607,54,zr,139,232328.65 +501557.9,EA,50.266083333333334
2676,304.13,15.699140000000025,52,zr,13905,201631.15 +154157.4,EW/KW,15.699277777777779
2677,306.345,15.765890000000013,51,zr,13908,202522.91 +154557.3,UG,15.765916666666667
2678,306.752,19.206859999999995,53,zr,13909,202700.52 +191224.7,RRAB,19.20686111111111
2679,307.106,12.338770000000016,53,zr,13910,202825.40 +122019.6,RRAB,12.338777777777779
2680,307.318,14.766429999999984,52,zr,13912,202916.34 +144559.6,EB/KW,14.766555555555556
2681,307.583,12.436600000000013,53,zr,13913,203019.83 +122612.7,EW/KE,12.436861111111112
2682,308.613,15.085570000000002,52,zr,13916,203427.02 +150508.5,M,15.085694444444446
2683,310.793,10.884640000000024,51,zr,13918,204310.38 +105305.4,RRC,10.884833333333333
2684,313.804,11.628060000000009,43,zr,13920,205512.95 +113741.7,EW/KW,11.628250000000001
2685,304.975,11.633460000000026,46,zr,13923,201953.98 +113800.2,EA,11.633388888888888
2686,306.564,20.450460000000025,48,zr,13925,202615.34 +202702.0,M,20.450555555555553
2687,309.352,20.293739999999996,47,zr,13926,203724.43 +201737.2,M,20.293666666666667
2688,309.993,12.439260000000008,49,zr,13927,203958.34 +122621.4,RRC,12.439277777777779
2689,307.587,12.677880000000018,46,zr,13930,203020.87 +124040.4,L,12.677888888888889
2690,308.645,11.56351000000003,52,zr,13932,203434.80 +113349.4,RRAB,11.563722222222223
2691,309.976,16.503959999999978,51,zr,13933,203954.25 +163015.2,RRAB,16.50422222222222
2692,310.06,15.856609999999998,51,zr,13934,204014.41 +155124.3,RRAB,15.85675
2693,310.183,14.164690000000023,49,zr,13935,204043.98 +140954.0,RRAB,14.165000000000001
2694,310.233,14.659700000000017,46,zr,13936,204055.91 +143935.0,RRAB,14.659722222222223
2695,310.964,16.20991999999999,51,zr,13937,204351.30 +161236.1,RRAB,16.21002777777778
2696,311.68,15.021809999999979,49,zr,13939,204643.12 +150118.9,E,15.021916666666668
2697,311.804,19.528579999999987,53,zr,13940,204713.03 +193142.7,LB,19.52852777777778
2698,305.602,10.568650000000018,52,zr,13946,202224.53 +103407.3,RRAB,10.568694444444445
2699,306.49,17.945310000000024,44,zr,13948,202557.66 +175643.1,RR,17.945305555555557
2700,307.342,13.186599999999984,53,zr,13949,202922.20 +131112.2,LB,13.186722222222222
2701,307.341,18.15712000000001,52,zr,13950,202921.91 +180926.0,E,18.15722222222222
2702,307.947,18.804519999999997,48,zr,13951,203147.22 +184816.1,RRAB,18.804472222222223
2703,308.438,11.06136999999999,52,zr,13952,203345.11 +110341.0,EA/SD,11.061388888888889
2704,310.259,7.609470000000005,50,zr,13954,204102.06 +073633.3,M,7.609249999999999
2705,313.665,17.200619999999997,52,zr,13958,205439.52 +171202.2,RR,17.20061111111111
2706,308.331,11.533830000000023,52,zr,13960,203319.54 +113201.2,RRAB,11.533666666666667
2707,309.879,16.218670000000017,51,zr,13961,203931.05 +161307.9,LB,16.21886111111111
2708,312.505,19.195420000000006,49,zr,13965,205001.14 +191143.5,RRC,19.195416666666667
2709,313.037,15.729840000000008,51,zr,13966,205208.87 +154347.0,RRAB,15.729722222222222
2710,304.61,15.233199999999988,51,zr,13967,201826.40 +151400.3,E,15.233416666666665
2711,306.623,10.167299999999972,52,zr,13969,202629.43 +101002.4,E,10.167333333333334
2712,307.239,10.58261999999998,52,zr,13971,202857.44 +103457.1,EA,10.582527777777777
2713,307.223,18.40142,52,zr,13972,202853.41 +182405.0,E,18.40138888888889
2714,308.006,18.628719999999998,50,zr,13975,203201.44 +183743.3,E/SD,18.628694444444445
2715,308.806,15.608080000000024,53,zr,13978,203513.42 +153629.8,E/SD,15.608277777777777
2716,309.141,16.528540000000024,53,zr,13979,203633.77 +163143.0,E,16.52861111111111
2717,309.178,17.48001,51,zr,13981,203642.80 +172848.9,E,17.480249999999998
2718,310.255,16.766030000000004,51,zr,13984,204101.24 +164558.4,E,16.766222222222222
2719,305.774,11.608260000000003,51,zr,13986,202305.88 +113629.8,LB,11.608277777777777
2720,306.586,11.50552999999999,52,zr,13989,202620.71 +113020.1,LB,11.505583333333334
2721,312.241,14.907000000000018,49,zr,13996,204857.94 +145425.8,LB,14.907166666666667
2722,310.55,19.156490000000026,35,zr,14003,204212.03 +190923.5,RV,19.156527777777775
2723,310.55,35.871159999999996,146,zr,12919,204211.98 +355216.5,SRA,35.87125
2724,309.614,9.201459999999974,51,zr,14004,203827.40 +091205.4,RRAB,9.2015
2725,313.079,7.146300000000013,48,zr,14005,205219.00 +070846.6,RRAB,7.146277777777779
2726,305.596,20.104530000000025,52,zr,14009,202222.98 +200616.4,ZZ,20.104555555555557
2727,298.474,9.660009999999975,53,zr,1401,195353.83 +093936.4,M,9.660111111111112
2728,311.724,5.858079999999976,50,zr,14011,204653.79 +055129.2,M,5.858111111111111
2729,312.936,3.920630000000001,49,zr,14013,205144.64 +035514.5,LB,3.9206944444444445
2730,308.477,7.330499999999982,49,zr,14014,203354.57 +071949.8,EW,7.3305
2731,308.512,7.326360000000014,49,zr,14015,203402.83 +071934.8,EW,7.326333333333333
2732,307.486,9.595479999999972,52,zr,14018,202956.53 +093543.9,RRAB,9.595527777777779
2733,304.458,10.27493999999999,52,zr,14023,201749.88 +101629.9,SR,10.274972222222223
2734,297.318,12.370050000000024,45,zr,1403,194916.23 +122213.3,M,12.370361111111112
2735,313.653,12.369800000000025,51,zr,14037,205436.75 +122211.3,SR,12.369805555555557
2736,315.089,15.809660000000017,49,zr,14038,210021.29 +154834.7,RRAB,15.80963888888889
2737,305.713,10.441550000000005,52,zr,14044,202251.04 +102629.5,EW,10.441527777777779
2738,305.791,14.112010000000001,52,zr,14045,202309.80 +140643.0,EB,14.111944444444443
2739,309.448,16.315219999999986,53,zr,14046,203747.56 +161854.8,EW,16.31522222222222
2740,317.041,18.558419999999995,50,zr,14047,210809.93 +183330.3,EA,18.558416666666666
2741,297.729,13.220120000000016,42,zr,1407,195054.99 +131312.8,M,13.220222222222223
2742,354.418,50.24254000000001,56,zr,141,233740.40 +501433.7,EA,50.242694444444446
2743,271.394,65.95609000000019,24,zr,14113,180534.66 +655721.9,M,65.95608333333334
2744,271.394,-1.1793699999999987,32,zr,38433,180534.65 -011045.6,M,-1.1793333333333333
2745,271.718,66.15550999999978,43,zr,14114,180652.23 +660919.2,M,66.15533333333335
2746,285.105,-11.489589999999984,32,zr,1412,190025.08 -112922.5,SRA,-11.489583333333332
2747,285.997,49.27802999999999,48,zr,14134,190359.18 +491641.3,M,49.27813888888889
2748,301.448,66.28880000000017,49,zr,14138,200547.48 +661719.6,M,66.28877777777778
2749,297.277,77.73976999999988,51,zr,14139,194906.38 +774423.0,UGZ,77.73972222222223
2750,288.367,-10.411400000000022,36,zr,1414,191328.19 -102440.9,M,-10.41136111111111
2751,297.078,-6.442519999999996,36,zr,1415,194818.64 -062632.7,M,-6.442416666666667
2752,269.934,51.883759999999995,51,zr,14152,175944.21 +515301.7,RR,51.883805555555554
2753,285.2,50.09199999999997,53,zr,14153,190048.01 +500530.8,RRAB,50.09188888888889
2754,296.783,61.37015000000011,53,zr,14159,194708.00 +612211.6,EA/SD,61.36988888888889
2755,297.898,67.10608999999991,51,zr,14160,195135.61 +670621.9,M,67.10608333333333
2756,281.824,53.94645,35,zr,14166,184717.86 +535647.3,M,53.94647222222222
2757,283.264,51.977869999999996,44,zr,14167,185303.33 +515840.5,SRD,51.977916666666665
2758,286.698,53.38255999999999,57,zr,14170,190647.53 +532257.4,INSA,53.38261111111111
2759,291.385,56.72571000000002,54,zr,14173,192532.38 +564332.4,RR,56.72566666666667
2760,291.385,31.237400000000015,60,zr,19240,192532.33 +311414.6,M,31.23738888888889
2761,248.584,57.16182,27,zr,14176,163420.22 +570943.9,EA+UV+BY,57.162194444444445
2762,153.916,73.43468000000003,25,zr,14179,101539.80 +732605.1,UG,73.43475000000001
2763,286.262,-6.849610000000012,29,zr,1418,190503.00 -065058.1,CWB,-6.8494722222222215
2764,296.522,59.574010000000165,53,zr,14181,194605.22 +593426.2,RR,59.57394444444445
2765,233.551,59.80888000000022,43,zr,14189,153412.19 +594832.7,UG,59.809083333333334
2766,275.467,64.36484999999986,51,zr,14195,182152.04 +642153.3,ZZO,64.36480555555555
2767,354.868,48.506739999999986,51,zr,142,233928.23 +483024.6,EW,48.50683333333333
2768,259.483,57.66659999999989,57,zr,14201,171755.92 +574000.0,RR,57.666666666666664
2769,256.744,55.459020000000024,55,zr,14210,170658.66 +552732.3,RR(B),55.45897222222222
2770,264.612,57.11359999999998,47,zr,14211,173826.91 +570648.9,RR(B),57.11358333333334
2771,234.097,53.319829999999996,50,zr,14224,153623.26 +531911.3,EW,53.31980555555556
2772,251.563,53.198470000000015,49,zr,14225,164615.05 +531154.4,M,53.19844444444444
2773,273.131,67.0793500000001,48,zr,14226,181231.56 +670446.7,UG,67.07963888888888
2774,288.712,4.241960000000002,91,zr,1423,191450.97 +041430.8,M,4.241888888888889
2775,291.652,58.87813999999976,50,zr,14231,192636.48 +585240.5,M,58.877916666666664
2776,303.428,65.94119000000002,51,zr,14235,201342.77 +655628.6,M,65.94127777777778
2777,303.996,63.77528000000004,53,zr,14236,201558.99 +634631.5,SRB,63.775416666666665
2778,284.882,-11.582909999999977,32,zr,1424,185931.67 -113458.1,ISB,-11.582805555555556
2779,244.862,56.10030000000001,51,zr,14244,161926.92 +560601.1,RPHS,56.10030555555556
2780,276.218,57.789890000000234,28,zr,14249,182452.42 +574723.5,RPHS,57.78986111111111
2781,291.467,-6.975149999999973,23,zr,1426,192552.12 -065829.7,M,-6.974916666666667
2782,281.745,55.641450000000006,49,zr,14261,184658.76 +553828.2,XM,55.64116666666666
2783,284.647,50.158169999999984,53,zr,14262,185835.32 +500929.6,EW,50.15822222222222
2784,281.055,57.68323000000007,49,zr,14267,184413.20 +574100.7,RRAB,57.683527777777776
2785,297.474,68.17216999999985,51,zr,14268,194953.86 +681020.0,RRAB,68.17222222222223
2786,173.533,75.27857000000013,35,zr,14272,113407.86 +751642.9,EW,75.27858333333333
2787,175.178,75.60405999999976,35,zr,14274,114042.70 +753615.0,EB,75.60416666666666
2788,186.269,66.64434000000013,35,zr,14277,122504.51 +663839.7,RRAB,66.64436111111112
2789,192.599,66.92375000000028,41,zr,14279,125023.85 +665525.5,EA,66.92375
2790,197.174,65.66669000000029,38,zr,14281,130841.77 +654000.1,RRC,65.66669444444445
2791,205.073,65.01333000000028,26,zr,14283,134017.54 +650048.1,RRAB,65.01336111111111
2792,217.641,55.553890000000024,42,zr,14284,143033.85 +553313.5,EB,55.553749999999994
2793,218.794,59.50954000000021,44,zr,14285,143510.62 +593034.6,EW,59.50961111111111
2794,222.014,62.74491999999998,44,zr,14286,144803.42 +624441.7,EW,62.74491666666667
2795,224.789,55.146750000000004,47,zr,14287,145909.34 +550848.1,EW,55.14669444444444
2796,231.063,53.13149999999999,50,zr,14294,152415.08 +530753.2,RS,53.13144444444445
2797,231.549,54.38293000000001,50,zr,14296,152611.73 +542258.6,RRC,54.38294444444445
2798,232.15,64.7125500000002,49,zr,14297,152836.10 +644245.1,RRAB,64.71252777777778
2799,234.019,58.395739999999805,49,zr,14298,153604.52 +582344.7,RRAB,58.39575
2800,234.094,57.84846000000006,39,zr,14299,153622.56 +575053.9,BY,57.848305555555555
2801,284.884,-9.11613000000002,28,zr,1430,185932.23 -090658.1,M,-9.116138888888889
2802,235.169,60.806800000000116,51,zr,14300,154040.67 +604824.3,RRAB,60.806749999999994
2803,236.293,56.365860000000005,51,zr,14301,154510.29 +562158.0,RRC,56.36611111111111
2804,237.488,55.36167999999998,51,zr,14303,154957.07 +552142.0,EW,55.361666666666665
2805,239.288,58.166889999999746,51,zr,14306,155709.14 +581000.7,EW,58.16686111111111
2806,242.088,62.498439999999725,53,zr,14308,160821.23 +622954.5,RRAB,62.498472222222226
2807,244.504,51.19776,55,zr,14311,161801.06 +511152.0,RRAB,51.19777777777777
2808,246.497,65.23703999999991,52,zr,14312,162559.19 +651413.2,RRAB,65.237
2809,253.904,52.37884000000002,55,zr,14315,165536.88 +522243.8,DSCT,52.37883333333333
2810,254.258,66.58647000000008,51,zr,14317,165701.85 +663511.1,RRAB,66.58641666666666
2811,255.683,55.92852999999999,43,zr,14318,170243.92 +555542.8,RRAB,55.928555555555555
2812,285.016,-7.32150000000001,25,zr,1432,190003.95 -071917.4,M,-7.3214999999999995
2813,258.834,52.910879999999985,50,zr,14322,171520.21 +525439.2,RRAB,52.910888888888884
2814,259.342,58.0996400000001,55,zr,14324,171722.03 +580558.6,RPHS,58.099611111111116
2815,259.776,57.68915999999989,54,zr,14326,171906.18 +574120.7,E,57.68908333333333
2816,260.307,51.16402999999998,50,zr,14327,172113.63 +510950.4,EW,51.164
2817,260.307,-18.420289999999984,11,zr,23383,172113.58 -182512.8,E,-18.420222222222222
2818,261.351,50.70341,51,zr,14329,172524.33 +504212.0,BY,50.70333333333333
